prefix,count,white_win_rate,black_win_rate,draw_rate,main_opening
"('d2d4', 'f7f5', 'c1g5', 'd7d5', 'e2e3')",1,0.0,0.0,1.0,Dutch Defense: Hopton Attack
"('d2d4', 'f7f5', 'c1g5', 'd7d5', 'e2e3', 'c8e6')",1,0.0,0.0,1.0,Dutch Defense: Hopton Attack
"('d2d4', 'f7f5', 'c1g5', 'd7d5', 'e2e3', 'c8e6', 'b1c3')",1,0.0,0.0,1.0,Dutch Defense: Hopton Attack
"('d2d4', 'f7f5', 'c1g5', 'd7d5', 'e2e3', 'c8e6', 'b1c3', 'g8f6')",1,0.0,0.0,1.0,Dutch Defense: Hopton Attack
"('d2d4', 'f7f5', 'c1g5', 'd7d5', 'e2e3', 'c8e6', 'b1c3', 'g8f6', 'g5f6')",1,0.0,0.0,1.0,Dutch Defense: Hopton Attack
"('d2d4', 'f7f5', 'c1g5', 'd7d5', 'e2e3', 'c8e6', 'b1c3', 'g8f6', 'g5f6', 'e7f6')",1,0.0,0.0,1.0,Dutch Defense: Hopton Attack
"('d2d4', 'f7f5', 'c1g5', 'g7g6')",1,1.0,0.0,0.0,Dutch Defense: Hopton Attack
"('d2d4', 'f7f5', 'c1g5', 'g7g6', 'b1c3')",1,1.0,0.0,0.0,Dutch Defense: Hopton Attack
"('d2d4', 'f7f5', 'c1g5', 'g7g6', 'b1c3', 'f8g7')",1,1.0,0.0,0.0,Dutch Defense: Hopton Attack
"('d2d4', 'f7f5', 'c1g5', 'g7g6', 'b1c3', 'f8g7', 'e2e4')",1,1.0,0.0,0.0,Dutch Defense: Hopton Attack
"('d2d4', 'f7f5', 'c1g5', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'f5e4')",1,1.0,0.0,0.0,Dutch Defense: Hopton Attack
"('d2d4', 'f7f5', 'c1g5', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'f5e4', 'c3e4')",1,1.0,0.0,0.0,Dutch Defense: Hopton Attack
"('d2d4', 'f7f5', 'c1g5', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'f5e4', 'c3e4', 'd7d5')",1,1.0,0.0,0.0,Dutch Defense: Hopton Attack
"('d2d4', 'f7f5', 'c2c4')",8,0.375,0.5,0.125,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6')",8,0.375,0.5,0.125,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3')",7,0.429,0.429,0.143,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'd7d6')",3,0.333,0.667,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'd7d6', 'd1c2')",1,0.0,1.0,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'd7d6', 'd1c2', 'b8c6')",1,0.0,1.0,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'd7d6', 'd1c2', 'b8c6', 'g1f3')",1,0.0,1.0,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'd7d6', 'd1c2', 'b8c6', 'g1f3', 'e7e5')",1,0.0,1.0,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'd7d6', 'e2e3')",1,1.0,0.0,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'd7d6', 'e2e3', 'g7g6')",1,1.0,0.0,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'd7d6', 'e2e3', 'g7g6', 'f1d3')",1,1.0,0.0,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'd7d6', 'e2e3', 'g7g6', 'f1d3', 'f8g7')",1,1.0,0.0,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'd7d6', 'g1f3')",1,0.0,1.0,0.0,"Dutch Defense: Leningrad Variation, Matulovic Variation"
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'd7d6', 'g1f3', 'g7g6')",1,0.0,1.0,0.0,"Dutch Defense: Leningrad Variation, Matulovic Variation"
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'd7d6', 'g1f3', 'g7g6', 'g2g3')",1,0.0,1.0,0.0,"Dutch Defense: Leningrad Variation, Matulovic Variation"
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'd7d6', 'g1f3', 'g7g6', 'g2g3', 'f8g7')",1,0.0,1.0,0.0,"Dutch Defense: Leningrad Variation, Matulovic Variation"
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'e7e6')",2,0.5,0.0,0.5,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'e7e6', 'a2a3')",1,1.0,0.0,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'e7e6', 'a2a3', 'g7g6')",1,1.0,0.0,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'e7e6', 'a2a3', 'g7g6', 'g2g3')",1,1.0,0.0,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'e7e6', 'a2a3', 'g7g6', 'g2g3', 'f8g7')",1,1.0,0.0,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'e7e6', 'g1f3')",1,0.0,0.0,1.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'e7e6', 'g1f3', 'f8b4')",1,0.0,0.0,1.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'e7e6', 'g1f3', 'f8b4', 'd1b3')",1,0.0,0.0,1.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'e7e6', 'g1f3', 'f8b4', 'd1b3', 'a7a5')",1,0.0,0.0,1.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'g7g6')",2,0.5,0.5,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'g7g6', 'g1f3')",1,1.0,0.0,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'g7g6', 'g1f3', 'f8g7')",1,1.0,0.0,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'g7g6', 'g1f3', 'f8g7', 'g2g3')",1,1.0,0.0,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'g7g6', 'g1f3', 'f8g7', 'g2g3', 'e8g8')",1,1.0,0.0,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'g7g6', 'g2g3')",1,0.0,1.0,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'g7g6', 'g2g3', 'f8g7')",1,0.0,1.0,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'g7g6', 'g2g3', 'f8g7', 'f1g2')",1,0.0,1.0,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'b1c3', 'g7g6', 'g2g3', 'f8g7', 'f1g2', 'e8g8')",1,0.0,1.0,0.0,Dutch Defense: Queen's Knight Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'g2g3')",1,0.0,1.0,0.0,Dutch Defense: Fianchetto Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'g2g3', 'd7d6')",1,0.0,1.0,0.0,Dutch Defense: Fianchetto Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'g2g3', 'd7d6', 'f1g2')",1,0.0,1.0,0.0,Dutch Defense: Fianchetto Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'g2g3', 'd7d6', 'f1g2', 'g7g6')",1,0.0,1.0,0.0,Dutch Defense: Fianchetto Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'g2g3', 'd7d6', 'f1g2', 'g7g6', 'b2b3')",1,0.0,1.0,0.0,Dutch Defense: Fianchetto Variation
"('d2d4', 'f7f5', 'c2c4', 'g8f6', 'g2g3', 'd7d6', 'f1g2', 'g7g6', 'b2b3', 'f8g7')",1,0.0,1.0,0.0,Dutch Defense: Fianchetto Variation
"('d2d4', 'f7f5', 'e2e4')",1,1.0,0.0,0.0,"Dutch Defense: Staunton Gambit, Chigorin Variation"
"('d2d4', 'f7f5', 'e2e4', 'f5e4')",1,1.0,0.0,0.0,"Dutch Defense: Staunton Gambit, Chigorin Variation"
"('d2d4', 'f7f5', 'e2e4', 'f5e4', 'b1c3')",1,1.0,0.0,0.0,"Dutch Defense: Staunton Gambit, Chigorin Variation"
"('d2d4', 'f7f5', 'e2e4', 'f5e4', 'b1c3', 'g8f6')",1,1.0,0.0,0.0,"Dutch Defense: Staunton Gambit, Chigorin Variation"
"('d2d4', 'f7f5', 'e2e4', 'f5e4', 'b1c3', 'g8f6', 'c1g5')",1,1.0,0.0,0.0,"Dutch Defense: Staunton Gambit, Chigorin Variation"
"('d2d4', 'f7f5', 'e2e4', 'f5e4', 'b1c3', 'g8f6', 'c1g5', 'c7c6')",1,1.0,0.0,0.0,"Dutch Defense: Staunton Gambit, Chigorin Variation"
"('d2d4', 'f7f5', 'e2e4', 'f5e4', 'b1c3', 'g8f6', 'c1g5', 'c7c6', 'd1e2')",1,1.0,0.0,0.0,"Dutch Defense: Staunton Gambit, Chigorin Variation"
"('d2d4', 'f7f5', 'e2e4', 'f5e4', 'b1c3', 'g8f6', 'c1g5', 'c7c6', 'd1e2', 'd7d5')",1,1.0,0.0,0.0,"Dutch Defense: Staunton Gambit, Chigorin Variation"
"('d2d4', 'f7f5', 'g1f3')",2,0.5,0.5,0.0,Dutch Defense
"('d2d4', 'f7f5', 'g1f3', 'g8f6')",2,0.5,0.5,0.0,Dutch Defense
"('d2d4', 'f7f5', 'g1f3', 'g8f6', 'g2g3')",2,0.5,0.5,0.0,Dutch Defense
"('d2d4', 'f7f5', 'g1f3', 'g8f6', 'g2g3', 'g7g6')",2,0.5,0.5,0.0,Dutch Defense
"('d2d4', 'f7f5', 'g1f3', 'g8f6', 'g2g3', 'g7g6', 'f1g2')",2,0.5,0.5,0.0,Dutch Defense
"('d2d4', 'f7f5', 'g1f3', 'g8f6', 'g2g3', 'g7g6', 'f1g2', 'f8g7')",2,0.5,0.5,0.0,Dutch Defense
"('d2d4', 'f7f5', 'g1f3', 'g8f6', 'g2g3', 'g7g6', 'f1g2', 'f8g7', 'e1g1')",2,0.5,0.5,0.0,Dutch Defense
"('d2d4', 'f7f5', 'g1f3', 'g8f6', 'g2g3', 'g7g6', 'f1g2', 'f8g7', 'e1g1', 'e8g8')",2,0.5,0.5,0.0,Dutch Defense
"('d2d4', 'f7f5', 'g2g4')",1,1.0,0.0,0.0,Dutch Defense: Krejcik Gambit
"('d2d4', 'f7f5', 'g2g4', 'f5g4')",1,1.0,0.0,0.0,Dutch Defense: Krejcik Gambit
"('d2d4', 'f7f5', 'g2g4', 'f5g4', 'h2h3')",1,1.0,0.0,0.0,Dutch Defense: Krejcik Gambit
"('d2d4', 'f7f5', 'g2g4', 'f5g4', 'h2h3', 'g4g3')",1,1.0,0.0,0.0,Dutch Defense: Krejcik Gambit
"('d2d4', 'f7f5', 'g2g4', 'f5g4', 'h2h3', 'g4g3', 'f2g3')",1,1.0,0.0,0.0,Dutch Defense: Krejcik Gambit
"('d2d4', 'f7f5', 'g2g4', 'f5g4', 'h2h3', 'g4g3', 'f2g3', 'g7g6')",1,1.0,0.0,0.0,Dutch Defense: Krejcik Gambit
"('d2d4', 'f7f5', 'g2g4', 'f5g4', 'h2h3', 'g4g3', 'f2g3', 'g7g6', 'b1c3')",1,1.0,0.0,0.0,Dutch Defense: Krejcik Gambit
"('d2d4', 'f7f5', 'g2g4', 'f5g4', 'h2h3', 'g4g3', 'f2g3', 'g7g6', 'b1c3', 'f8g7')",1,1.0,0.0,0.0,Dutch Defense: Krejcik Gambit
"('d2d4', 'g7g6')",16,0.5,0.5,0.0,Modern Defense
"('d2d4', 'g7g6', 'b1c3')",1,0.0,1.0,0.0,Modern Defense: Standard Line
"('d2d4', 'g7g6', 'b1c3', 'f8g7')",1,0.0,1.0,0.0,Modern Defense: Standard Line
"('d2d4', 'g7g6', 'b1c3', 'f8g7', 'e2e4')",1,0.0,1.0,0.0,Modern Defense: Standard Line
"('d2d4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'e7e6')",1,0.0,1.0,0.0,Modern Defense: Standard Line
"('d2d4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'e7e6', 'f2f4')",1,0.0,1.0,0.0,Modern Defense: Standard Line
"('d2d4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'e7e6', 'f2f4', 'g8e7')",1,0.0,1.0,0.0,Modern Defense: Standard Line
"('d2d4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'e7e6', 'f2f4', 'g8e7', 'g1f3')",1,0.0,1.0,0.0,Modern Defense: Standard Line
"('d2d4', 'g7g6', 'b1c3', 'f8g7', 'e2e4', 'e7e6', 'f2f4', 'g8e7', 'g1f3', 'd7d5')",1,0.0,1.0,0.0,Modern Defense: Standard Line
"('d2d4', 'g7g6', 'c2c4')",4,0.75,0.25,0.0,Modern Defense
"('d2d4', 'g7g6', 'c2c4', 'f8g7')",4,0.75,0.25,0.0,Modern Defense
"('d2d4', 'g7g6', 'c2c4', 'f8g7', 'b1c3')",3,0.667,0.333,0.0,Modern Defense
"('d2d4', 'g7g6', 'c2c4', 'f8g7', 'b1c3', 'd7d6')",2,0.5,0.5,0.0,"Modern Defense: Averbakh System, Kotov Variation"
"('d2d4', 'g7g6', 'c2c4', 'f8g7', 'b1c3', 'd7d6', 'e2e4')",2,0.5,0.5,0.0,"Modern Defense: Averbakh System, Kotov Variation"
"('d2d4', 'g7g6', 'c2c4', 'f8g7', 'b1c3', 'd7d6', 'e2e4', 'b8c6')",1,0.0,1.0,0.0,"Modern Defense: Averbakh System, Kotov Variation"
"('d2d4', 'g7g6', 'c2c4', 'f8g7', 'b1c3', 'd7d6', 'e2e4', 'b8c6', 'g1f3')",1,0.0,1.0,0.0,"Modern Defense: Averbakh System, Kotov Variation"
"('d2d4', 'g7g6', 'c2c4', 'f8g7', 'b1c3', 'd7d6', 'e2e4', 'b8c6', 'g1f3', 'c8g4')",1,0.0,1.0,0.0,"Modern Defense: Averbakh System, Kotov Variation"
"('d2d4', 'g7g6', 'c2c4', 'f8g7', 'b1c3', 'd7d6', 'e2e4', 'e7e5')",1,1.0,0.0,0.0,Modern Defense: Averbakh Variation
"('d2d4', 'g7g6', 'c2c4', 'f8g7', 'b1c3', 'd7d6', 'e2e4', 'e7e5', 'g1f3')",1,1.0,0.0,0.0,Modern Defense: Averbakh Variation
"('d2d4', 'g7g6', 'c2c4', 'f8g7', 'b1c3', 'd7d6', 'e2e4', 'e7e5', 'g1f3', 'b8c6')",1,1.0,0.0,0.0,Modern Defense: Averbakh Variation
"('d2d4', 'g7g6', 'c2c4', 'f8g7', 'b1c3', 'f7f5')",1,1.0,0.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'c2c4', 'f8g7', 'b1c3', 'f7f5', 'g1f3')",1,1.0,0.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'c2c4', 'f8g7', 'b1c3', 'f7f5', 'g1f3', 'g8f6')",1,1.0,0.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'c2c4', 'f8g7', 'b1c3', 'f7f5', 'g1f3', 'g8f6', 'g2g3')",1,1.0,0.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'c2c4', 'f8g7', 'b1c3', 'f7f5', 'g1f3', 'g8f6', 'g2g3', 'e8g8')",1,1.0,0.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'c2c4', 'f8g7', 'e2e4')",1,1.0,0.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'c2c4', 'f8g7', 'e2e4', 'c7c5')",1,1.0,0.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'c2c4', 'f8g7', 'e2e4', 'c7c5', 'd4d5')",1,1.0,0.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'c2c4', 'f8g7', 'e2e4', 'c7c5', 'd4d5', 'e7e5')",1,1.0,0.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'c2c4', 'f8g7', 'e2e4', 'c7c5', 'd4d5', 'e7e5', 'f1d3')",1,1.0,0.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'c2c4', 'f8g7', 'e2e4', 'c7c5', 'd4d5', 'e7e5', 'f1d3', 'd7d6')",1,1.0,0.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'e2e4')",6,0.5,0.5,0.0,Modern Defense: Standard Defense
"('d2d4', 'g7g6', 'e2e4', 'f8g7')",6,0.5,0.5,0.0,Modern Defense: Standard Defense
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'b1c3')",3,0.333,0.667,0.0,Modern Defense: Standard Defense
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'b1c3', 'c7c5')",1,1.0,0.0,0.0,"Pterodactyl Defense: Eastern, Pterodactyl"
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'b1c3', 'c7c5', 'd4c5')",1,1.0,0.0,0.0,"Pterodactyl Defense: Eastern, Pterodactyl"
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'b1c3', 'c7c5', 'd4c5', 'd8a5')",1,1.0,0.0,0.0,"Pterodactyl Defense: Eastern, Pterodactyl"
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'b1c3', 'c7c5', 'd4c5', 'd8a5', 'c1d2')",1,1.0,0.0,0.0,"Pterodactyl Defense: Eastern, Pterodactyl"
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'b1c3', 'c7c5', 'd4c5', 'd8a5', 'c1d2', 'a5c5')",1,1.0,0.0,0.0,"Pterodactyl Defense: Eastern, Pterodactyl"
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'b1c3', 'd7d6')",2,0.0,1.0,0.0,Modern Defense: Standard Defense
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'b1c3', 'd7d6', 'c1g5')",1,0.0,1.0,0.0,Modern Defense: Standard Defense
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'b1c3', 'd7d6', 'c1g5', 'a7a6')",1,0.0,1.0,0.0,Modern Defense: Standard Defense
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'b1c3', 'd7d6', 'c1g5', 'a7a6', 'f1d3')",1,0.0,1.0,0.0,Modern Defense: Standard Defense
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'b1c3', 'd7d6', 'c1g5', 'a7a6', 'f1d3', 'b7b5')",1,0.0,1.0,0.0,Modern Defense: Standard Defense
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'b1c3', 'd7d6', 'g2g3')",1,0.0,1.0,0.0,Modern Defense: Standard Defense
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'b1c3', 'd7d6', 'g2g3', 'h7h5')",1,0.0,1.0,0.0,Modern Defense: Standard Defense
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'b1c3', 'd7d6', 'g2g3', 'h7h5', 'h2h4')",1,0.0,1.0,0.0,Modern Defense: Standard Defense
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'b1c3', 'd7d6', 'g2g3', 'h7h5', 'h2h4', 'b8c6')",1,0.0,1.0,0.0,Modern Defense: Standard Defense
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'c2c3')",1,0.0,1.0,0.0,Robatsch (Modern) Defense
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'c2c3', 'd7d6')",1,0.0,1.0,0.0,Robatsch (Modern) Defense
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'c2c3', 'd7d6', 'c1e3')",1,0.0,1.0,0.0,Robatsch (Modern) Defense
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'c2c3', 'd7d6', 'c1e3', 'g8f6')",1,0.0,1.0,0.0,Robatsch (Modern) Defense
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'c2c3', 'd7d6', 'c1e3', 'g8f6', 'b1d2')",1,0.0,1.0,0.0,Robatsch (Modern) Defense
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'c2c3', 'd7d6', 'c1e3', 'g8f6', 'b1d2', 'f6g4')",1,0.0,1.0,0.0,Robatsch (Modern) Defense
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'g1f3')",2,1.0,0.0,0.0,"King's Indian Defense: Orthodox Variation, Classical System"
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'g1f3', 'c7c5')",1,1.0,0.0,0.0,Sicilian Defense: Hyperaccelerated Pterodactyl
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'g1f3', 'c7c5', 'd4d5')",1,1.0,0.0,0.0,Sicilian Defense: Hyperaccelerated Pterodactyl
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'g1f3', 'c7c5', 'd4d5', 'd7d6')",1,1.0,0.0,0.0,Sicilian Defense: Hyperaccelerated Pterodactyl
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'g1f3', 'c7c5', 'd4d5', 'd7d6', 'b1c3')",1,1.0,0.0,0.0,Sicilian Defense: Hyperaccelerated Pterodactyl
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'g1f3', 'c7c5', 'd4d5', 'd7d6', 'b1c3', 'a7a6')",1,1.0,0.0,0.0,Sicilian Defense: Hyperaccelerated Pterodactyl
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'g1f3', 'd7d6')",1,1.0,0.0,0.0,"King's Indian Defense: Orthodox Variation, Classical System"
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'g1f3', 'd7d6', 'c2c4')",1,1.0,0.0,0.0,"King's Indian Defense: Orthodox Variation, Classical System"
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'g1f3', 'd7d6', 'c2c4', 'g8f6')",1,1.0,0.0,0.0,"King's Indian Defense: Orthodox Variation, Classical System"
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'g1f3', 'd7d6', 'c2c4', 'g8f6', 'b1c3')",1,1.0,0.0,0.0,"King's Indian Defense: Orthodox Variation, Classical System"
"('d2d4', 'g7g6', 'e2e4', 'f8g7', 'g1f3', 'd7d6', 'c2c4', 'g8f6', 'b1c3', 'e8g8')",1,1.0,0.0,0.0,"King's Indian Defense: Orthodox Variation, Classical System"
"('d2d4', 'g7g6', 'g1f3')",5,0.4,0.6,0.0,Modern Defense
"('d2d4', 'g7g6', 'g1f3', 'f8g7')",5,0.4,0.6,0.0,Modern Defense
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'c1f4')",2,0.0,1.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'c1f4', 'b7b6')",1,0.0,1.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'c1f4', 'b7b6', 'e2e3')",1,0.0,1.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'c1f4', 'b7b6', 'e2e3', 'c8b7')",1,0.0,1.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'c1f4', 'b7b6', 'e2e3', 'c8b7', 'f1c4')",1,0.0,1.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'c1f4', 'b7b6', 'e2e3', 'c8b7', 'f1c4', 'e7e6')",1,0.0,1.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'c1f4', 'd7d6')",1,0.0,1.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'c1f4', 'd7d6', 'e2e3')",1,0.0,1.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'c1f4', 'd7d6', 'e2e3', 'g8f6')",1,0.0,1.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'c1f4', 'd7d6', 'e2e3', 'g8f6', 'h2h3')",1,0.0,1.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'c1f4', 'd7d6', 'e2e3', 'g8f6', 'h2h3', 'e8g8')",1,0.0,1.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'c2c4')",2,0.5,0.5,0.0,"King's Indian Defense: Fianchetto Variation, Long Variation"
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'c2c4', 'd7d6')",2,0.5,0.5,0.0,"King's Indian Defense: Fianchetto Variation, Long Variation"
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'c2c4', 'd7d6', 'b1c3')",2,0.5,0.5,0.0,"King's Indian Defense: Fianchetto Variation, Long Variation"
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'c2c4', 'd7d6', 'b1c3', 'b8c6')",1,1.0,0.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'c2c4', 'd7d6', 'b1c3', 'b8c6', 'c1g5')",1,1.0,0.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'c2c4', 'd7d6', 'b1c3', 'b8c6', 'c1g5', 'c8g4')",1,1.0,0.0,0.0,Modern Defense
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'c2c4', 'd7d6', 'b1c3', 'b8d7')",1,0.0,1.0,0.0,"King's Indian Defense: Fianchetto Variation, Long Variation"
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'c2c4', 'd7d6', 'b1c3', 'b8d7', 'g2g3')",1,0.0,1.0,0.0,"King's Indian Defense: Fianchetto Variation, Long Variation"
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'c2c4', 'd7d6', 'b1c3', 'b8d7', 'g2g3', 'e7e5')",1,0.0,1.0,0.0,"King's Indian Defense: Fianchetto Variation, Long Variation"
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'e2e4')",1,1.0,0.0,0.0,"Pterodactyl Defense: Western, Rhamphorhynchus"
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'e2e4', 'c7c5')",1,1.0,0.0,0.0,"Pterodactyl Defense: Western, Rhamphorhynchus"
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'e2e4', 'c7c5', 'd4c5')",1,1.0,0.0,0.0,"Pterodactyl Defense: Western, Rhamphorhynchus"
"('d2d4', 'g7g6', 'g1f3', 'f8g7', 'e2e4', 'c7c5', 'd4c5', 'd8a5')",1,1.0,0.0,0.0,"Pterodactyl Defense: Western, Rhamphorhynchus"
